,Sigla Empresa,Nombre,Año,Número de Mes,Origen,Nombre.1,Ciudad Origen,Pais Origen,Destino,Nombre.2,Ciudad Destino,Pais Destino,Tráfico (N/I),Pasajeros
9607,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,RIX,RIGA INTER,RIGA,LATVIA,I,2.0
9608,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,RUH,KING KHA LED,RIYADH,ARABIA SAUDI,I,10.0
9609,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SIN,LA CEIBA - META,SAN MARTIN,COLOMBIA,N,53.0
9610,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,STR,SANTA RITA DE ITUANGO,SANTA RITA DE ITUANGO,COLOMBIA,N,34.0
9611,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SVQ,SAN PABLO,SEVILLA,ESPANA,I,5.0
9612,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TFS,REINA SOFIA,TENERIFE,ESPANA,I,1.0
9613,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TLS,BLAGNAC,TOULOUSE,FRANCIA,I,11.0
9614,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TLV,BEN GURION,TEL AVIV,ISRAEL,I,5.0
9615,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TPE,CHIANG KAI SHEK,TAIPEI,TAIWAN,I,3.0
9616,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TRD,PALMARITO 2,TRINIDAD,COLOMBIA,N,20.0
9617,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VCE,TESSERA,VENECIA,ITALIA,I,26.0
9618,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,I,41.0
9619,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VLC,VALENCIA,VALENCIA,ESPANA,I,34.0
9620,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,WAW,FEDERIC CHOPN,WARSAW,POLONIA,I,32.0
9621,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ZAG,ZAGREB-PLESO,ZAGREB,CROACIA,I,43.0
9622,KLM,KLM,2022,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,82.0
9623,KLM,KLM,2022,12,BOM,MUMBAI,MUMBAI,INDIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,1.0
9624,KLM,KLM,2022,12,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,1.0
9625,KLM,KLM,2022,12,BRU,BRUXELLES,BRUSELAS,BELGICA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,126.0
9626,KLM,KLM,2022,12,BRU,BRUXELLES,BRUSELAS,BELGICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,35.0
9627,KLM,KLM,2022,12,BSL,EUROAIRPORT,BASEL,SUIZA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,75.0
9628,KLM,KLM,2022,12,BSL,EUROAIRPORT,BASEL,SUIZA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,19.0
9629,KLM,KLM,2022,12,BUD,FERIHEGY,BUDAPEST,HUNGRIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,18.0
9630,KLM,KLM,2022,12,BUD,FERIHEGY,BUDAPEST,HUNGRIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,8.0
9631,KLM,KLM,2022,12,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,170.0
9632,KLM,KLM,2022,12,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,99.0
9633,KLM,KLM,2022,12,CPH,KASTRUP,COPENHAGEN,DINAMARCA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,218.0
9634,KLM,KLM,2022,12,CPH,KASTRUP,COPENHAGEN,DINAMARCA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,57.0
9635,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,AGP,MALAGA,MALAGA,ESPANA,I,17.0
9636,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,ALC,ALICANTE,ALICANTE,ESPANA,I,13.0
9637,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,960.0
9638,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,ARN,ARLAND,ESTOCOLMO,SUECIA,I,62.0
9639,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,ATH,ELEFTHERIC,ATENAS,GRECIA,I,21.0
9640,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BCN,BARCELONA,BARCELONA,ESPANA,I,68.0
9641,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BER,BECERRIL,BECERRIL,COLOMBIA,N,78.0
9642,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BHX,INTERNATIONAL BIRMINGHAN,BIRMINGHAN,INGLATERRA,I,10.0
9643,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BIO,BILBAO,BILBAO,ESPANA,I,3.0
9644,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BLL,BILLUND,BILLUND,DINAMARCA,I,2.0
9645,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BLQ,GUGLIELMO MARCONI,BOLOGNA,ITALIA,I,15.0
9646,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BOD,BORDEAUX,BORDEAUX,FRANCIA,I,6.0
9647,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BOM,MUMBAI,MUMBAI,INDIA,I,16.0
9648,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,45.0
9649,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BSL,EUROAIRPORT,BASEL,SUIZA,I,14.0
9650,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,BUD,FERIHEGY,BUDAPEST,HUNGRIA,I,1.0
9651,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,275.0
9652,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,CPH,KASTRUP,COPENHAGEN,DINAMARCA,I,55.0
9653,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,CWL,CARDIFF INTERNATIONAL AIRPORT,CARDIFF,INGLATERRA,I,2.0
9654,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,DEL,DELICIAS,YOPAL,COLOMBIA,N,11.0
9655,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,DOH,DOHA,QATAR,QATAR,I,6.0
9656,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,DUB,DUBLIN,DUBLIN,IRLANDA,I,37.0
9657,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,I,38.0
9658,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,FCO,FIUMIFINO,ROMA,ITALIA,I,104.0
9659,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,I,91.0
9660,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,GLA,GLASGOW INTERNATIONAL,GLASGOW,INGLATERRA,I,10.0
9661,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,GVA,SESTRI,GENOVA,ITALIA,I,54.0
9662,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,HAJ,HANNOVER,HANNOVER,ALEMANIA,I,11.0
9663,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,I,83.0
9664,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,HEL,HELITAXI,BOGOTA,COLOMBIA,N,17.0
9665,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,HKG,CHEK LAP KOK,HONG KONG,HONG KONG,I,3.0
9666,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,ICN,INTERNATIONAL INCHEON,INCHEON,KOREA,I,4.0
9667,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,IST,ISTANBUL AIRPORT,ESTAMBUL,TURQUIA,I,8.0
9668,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,KUL,SEPANG,KUALA,MALASIA,I,10.0
9669,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,KWI,INTERNATIONAL KUWAIT,KUWAIT,KUWAIT,I,3.0
9670,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,LHR,HEATHROW,LONDRES,INGLATERRA,I,62.0
9671,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,LIS,LISBOA,LISBOA,PORTUGAL,I,19.0
9672,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,LOS,LOS MANGOS,SALDA\A,COLOMBIA,N,1.0
9673,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,LPA,LA PALMA,BOSCONIA,COLOMBIA,N,2.0
9674,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,LUX,LUXEMBOURG,LUXEMBURGO,LUXEMBURGO,I,17.0
9675,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,LYS,LYON,LYON,FRANCIA,I,64.0
9676,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,MAD,BARAJAS,MADRID,ESPANA,I,102.0
9677,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,MNL,NINOY AQUINO,MANILA,FILIPINAS,I,52.0
9678,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,MRS,MARSELLA - PROVENZA,MARSELLA,FRANCIA,I,31.0
9679,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,I,81.0
9680,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,MXP,MALPENSA,MILANO,ITALIA,I,16.0
9681,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,NCE,COTE D'AZUR,NICE,FRANCIA,I,20.0
9682,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,NRT,NARITA,TOKIO,JAPON,I,1.0
9683,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,NUE,NUEVO MUNDO,TRINIDAD,COLOMBIA,N,3.0
9684,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,OSL,GARDERMOEN,OSLO,NORUEGA,I,43.0
9685,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,OTP,AEROPUERTO DE OTOPENI,BUCAREST,RUMANIA,I,38.0
9686,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,PRG,RUZYNE,PRAGA,NUEVA ZELANDA,I,42.0
9687,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,PVG,PU DONG,SHANGHAI,CHINA,I,2.0
9688,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,RIX,RIGA INTER,RIGA,LATVIA,I,2.0
9689,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,RUH,KING KHA LED,RIYADH,ARABIA SAUDI,I,2.0
9690,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,SAW,AEROPUERTO INTERNACIONAL SABIHA GÖK,ESTAMBUL,TURKEY,I,4.0
9691,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,SIN,LA CEIBA - META,SAN MARTIN,COLOMBIA,N,4.0
9692,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,STR,SANTA RITA DE ITUANGO,SANTA RITA DE ITUANGO,COLOMBIA,N,33.0
9693,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,SVQ,SAN PABLO,SEVILLA,ESPANA,I,6.0
9694,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,TFS,REINA SOFIA,TENERIFE,ESPANA,I,2.0
9695,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,TLS,BLAGNAC,TOULOUSE,FRANCIA,I,27.0
9696,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,TLV,BEN GURION,TEL AVIV,ISRAEL,I,7.0
9697,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,TRD,PALMARITO 2,TRINIDAD,COLOMBIA,N,2.0
9698,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,VCE,TESSERA,VENECIA,ITALIA,I,32.0
9699,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,I,52.0
9700,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,VLC,VALENCIA,VALENCIA,ESPANA,I,44.0
9701,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,WAW,FEDERIC CHOPN,WARSAW,POLONIA,I,71.0
9702,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,ZAG,ZAGREB-PLESO,ZAGREB,CROACIA,I,25.0
9703,KLM,KLM,2022,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,137.0
9704,KLM,KLM,2022,12,CWL,CARDIFF INTERNATIONAL AIRPORT,CARDIFF,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,6.0
9705,KLM,KLM,2022,12,DAR,DARIEN CALIMA,DARIEN - VALLE,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,4.0
9706,KLM,KLM,2022,12,DOH,DOHA,QATAR,QATAR,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,5.0
9707,KLM,KLM,2022,12,DUB,DUBLIN,DUBLIN,IRLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,75.0
9708,KLM,KLM,2022,12,DUB,DUBLIN,DUBLIN,IRLANDA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,9.0
9709,KLM,KLM,2022,12,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,357.0
9710,KLM,KLM,2022,12,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,31.0
9711,KLM,KLM,2022,12,FCO,FIUMIFINO,ROMA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,73.0
9712,KLM,KLM,2022,12,FCO,FIUMIFINO,ROMA,ITALIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,60.0
9713,KLM,KLM,2022,12,FLR,LAS FLORES,CODAZZI,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,1.0
9714,KLM,KLM,2022,12,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,121.0
9715,KLM,KLM,2022,12,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,43.0
9716,KLM,KLM,2022,12,GLA,GLASGOW INTERNATIONAL,GLASGOW,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,19.0
9717,KLM,KLM,2022,12,GLA,GLASGOW INTERNATIONAL,GLASGOW,INGLATERRA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,5.0
9718,KLM,KLM,2022,12,GVA,SESTRI,GENOVA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,30.0
9719,KLM,KLM,2022,12,GVA,SESTRI,GENOVA,ITALIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,29.0
9720,KLM,KLM,2022,12,HAJ,HANNOVER,HANNOVER,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,43.0
9721,KLM,KLM,2022,12,HAJ,HANNOVER,HANNOVER,ALEMANIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,19.0
9722,KLM,KLM,2022,12,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,147.0
9723,KLM,KLM,2022,12,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,44.0
9724,KLM,KLM,2022,12,HEL,HELITAXI,BOGOTA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,68.0
9725,KLM,KLM,2022,12,HKG,CHEK LAP KOK,HONG KONG,HONG KONG,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,32.0
9726,KLM,KLM,2022,12,ICN,INTERNATIONAL INCHEON,INCHEON,KOREA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,25.0
9727,KLM,KLM,2022,12,ICN,INTERNATIONAL INCHEON,INCHEON,KOREA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,1.0
9728,KLM,KLM,2022,12,IST,ISTANBUL AIRPORT,ESTAMBUL,TURQUIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,11.0
9729,KLM,KLM,2022,12,JNB,INTER JOHANNESBURG,JOHANNESBURG,SURAFRICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,2.0
9730,KLM,KLM,2022,12,KUL,SEPANG,KUALA,MALASIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,20.0
9731,KLM,KLM,2022,12,KUL,SEPANG,KUALA,MALASIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,2.0
9732,KLM,KLM,2022,12,KWI,INTERNATIONAL KUWAIT,KUWAIT,KUWAIT,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,5.0
9733,KLM,KLM,2022,12,LHR,HEATHROW,LONDRES,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,14.0
9734,KLM,KLM,2022,12,LHR,HEATHROW,LONDRES,INGLATERRA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,27.0
9735,KLM,KLM,2022,12,LIS,LISBOA,LISBOA,PORTUGAL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,3.0
9736,KLM,KLM,2022,12,LIS,LISBOA,LISBOA,PORTUGAL,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,3.0
9737,KLM,KLM,2022,12,LOS,LOS MANGOS,SALDA\A,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,11.0
9738,KLM,KLM,2022,12,LPA,LA PALMA,BOSCONIA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,2.0
9739,KLM,KLM,2022,12,LUX,LUXEMBOURG,LUXEMBURGO,LUXEMBURGO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,26.0
9740,KLM,KLM,2022,12,LUX,LUXEMBOURG,LUXEMBURGO,LUXEMBURGO,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,6.0
9741,KLM,KLM,2022,12,LYS,LYON,LYON,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,55.0
9742,KLM,KLM,2022,12,LYS,LYON,LYON,FRANCIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,46.0
9743,KLM,KLM,2022,12,MAD,BARAJAS,MADRID,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,68.0
9744,KLM,KLM,2022,12,MAD,BARAJAS,MADRID,ESPANA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,26.0
9745,KLM,KLM,2022,12,MNL,NINOY AQUINO,MANILA,FILIPINAS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,21.0
9746,KLM,KLM,2022,12,MNL,NINOY AQUINO,MANILA,FILIPINAS,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,47.0
9747,KLM,KLM,2022,12,MRS,MARSELLA - PROVENZA,MARSELLA,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,2.0
9748,KLM,KLM,2022,12,MRS,MARSELLA - PROVENZA,MARSELLA,FRANCIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,3.0
9749,KLM,KLM,2022,12,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,45.0
9750,KLM,KLM,2022,12,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,27.0
9751,KLM,KLM,2022,12,MXP,MALPENSA,MILANO,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,13.0
9752,KLM,KLM,2022,12,MXP,MALPENSA,MILANO,ITALIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,10.0
9753,KLM,KLM,2022,12,NAP,CAPODICHINO,NAPOLES,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,2.0
9754,KLM,KLM,2022,12,NAP,CAPODICHINO,NAPOLES,ITALIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,2.0
9755,KLM,KLM,2022,12,NCE,COTE D'AZUR,NICE,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,29.0
9756,KLM,KLM,2022,12,NCE,COTE D'AZUR,NICE,FRANCIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,32.0
9757,KLM,KLM,2022,12,NRT,NARITA,TOKIO,JAPON,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,9.0
9758,KLM,KLM,2022,12,NRT,NARITA,TOKIO,JAPON,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,1.0
9759,KLM,KLM,2022,12,NUE,NUEVO MUNDO,TRINIDAD,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,16.0
9760,KLM,KLM,2022,12,NUE,NUEVO MUNDO,TRINIDAD,COLOMBIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,N,8.0
9761,KLM,KLM,2022,12,OPO,PORTO,PORTO,PORTUGAL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,2.0
9762,KLM,KLM,2022,12,OSL,GARDERMOEN,OSLO,NORUEGA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,183.0
9763,KLM,KLM,2022,12,OSL,GARDERMOEN,OSLO,NORUEGA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,45.0
